source_id,title,year,venue,doi_or_url,source_type,topic_family,theorem_dependency,claim_supported,provenance,used_in_proof_dependency,read_status
SRC0565,Leveling Localism and Racial Inequality in Education through the No Child Left behind Act Public Choice Provision,2011,University of Michigan Journal of Law Reform,https://doi.org/10.36646/mjlr.44.3.leveling,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0566,Horizontal equity in the Australian healthcare system : exploring the unknowns and updating the knowns,2019,UTS ePRESS (University of Technology Sydney),http://hdl.handle.net/10453/134127,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0567,An Interview with Professor Fritz Schütze: Biography and Contribution to Interpretative Sociology,2014,Qualitative Sociology Review,https://doi.org/10.18778/1733-8077.10.1.11,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0568,Circular Economy Policies in China and Europe: A Systematic Literature Review,2025,Circular Economy and Sustainability,https://doi.org/10.1007/s43615-025-00689-y,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0569,Solute transport in a porous medium: a mass-conserving solution for the convection-dispersion equation in a finite domain,2003,OpenAlex,https://doi.org/10.31390/gradschool_dissertations.1995,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0570,Sedimentation by Turbidity Currnts,1980,Hokkaido University Collection of Scholarly and Academic Papers (Hokkaido University),http://hdl.handle.net/2115/8719,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0571,Integrated simulation and optimization of continuous pharmaceutical manufacturing,2013,Rutgers University Community Repository (Rutgers University),https://doi.org/10.7282/t3qv3k7j,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0572,"An exploratory study of the factors contributing to school dropout among girls in Temeke district of Dar es Salaam, Tanzania",2014,Open University of Cape Town (University of Cape Town),http://hdl.handle.net/11427/6818,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0573,Learning Dispositif and Emotional Attachment: A Preliminary International Analysis,2019,Education Sciences,https://doi.org/10.3390/educsci9040279,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0574,"The Curriculum, Instruction, and Assessment of Dispositions in Preservice Teacher Education",2007,OpenAlex,https://doi.org/10.32597/dissertations/212/,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0575,Parent–teacher relationships in international schools in Cyprus: challenges and opportunities,2023,Globalisation Societies and Education,https://doi.org/10.1080/14767724.2023.2207121,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0576,Ping-pong beam training for reciprocal channels with delay spread,2015,OpenAlex,https://doi.org/10.1109/acssc.2015.7421451,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0577,"Marine geology of the Near Islands Shelf, Alaska",1953,Antarctica A Keystone in a Changing World,https://doi.org/10.3133/ofr53245,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0578,The Four-Capital Theory as Framework for Teacher Retention and Attrition,2023,International Education Studies,https://doi.org/10.5539/ies.v16n6p21,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0579,Lived Refuge,2023,OpenAlex,https://doi.org/10.1525/9780520397279,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0580,Social Mobility from a Comparative Perspective Between Europe and Latin America,2020,OpenAlex,https://doi.org/10.1007/978-3-030-48442-2_7,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0581,Socio-spatial disparities in urban green space accessibility: The existing challenge for Toronto in its aspiration to be a liveable city,2024,Canadian Journal of Regional Science,https://doi.org/10.7202/1111344ar,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0582,An Examination of Science Achievement and School Compositional Effects in Ireland Using TIMSS Data,2022,European Journal of Educational Research,https://doi.org/10.12973/eu-jer.11.4.2523,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0583,"Skilled migration in the literature: what we know, what we think we know, and why it matters to know the difference",2019,Edward Elgar Publishing eBooks,https://doi.org/10.4337/9781788116176.00009,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0584,Arabidopsis root hair development in adaptation to iron and phosphate supply,2007,edoc Publication server (Humboldt University of Berlin),https://doi.org/10.18452/15672,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0585,Work and Leisure in America,2022,OpenAlex,https://doi.org/10.31235/osf.io/fajp5,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0586,Building Equality: A “Litmus Test” for Recognising and Evidencing Inequalities and Segregation in the Built Environment,2023,Urban Planning,https://doi.org/10.17645/up.v8i1.6085,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0587,"Management of the Urban Environment in Three Southeast Asian Coastal Metros: Bangkok, Manila and Jakarta",2023,Advances in Applied Sociology,https://doi.org/10.4236/aasoci.2023.1310047,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0588,"Vietnam in transition : education, culture and ethics : a reader and curriculum",2022,Globethics.net eBooks,https://doi.org/10.58863/20.500.12424/4159137,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0589,Wastewater Management in Industrial Zones of the Vietnamese Mekong Delta : A Socio-spatial Analysis of Environmental Management in a Transition Economy,2015,bonndoc (University of Bonn),http://hdl.handle.net/20.500.11811/6473,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0590,Supporting Post-COVID-19 Economic Recovery in Southeast Asia,2022,OpenAlex,https://doi.org/10.22617/tcs220187,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0591,Integration and Hierarchy of Pork Markets in the EU: An Analysis from the Vantage of Graph Theory,2019,German Journal of Agricultural Economics,https://doi.org/10.52825/gjae.v68i2.2129,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0592,"Past, present and future perspectives on the role of counselling in social work in Aotearoa New Zealand : a dissertation presented in partial fulfilment of the requirements for the degree of Doctor of Philosophy in Social Work at Massey University, Auckland, New Zealand",2010,OpenAlex,https://mro.massey.ac.nz/bitstream/10179/1276/1/02whole.pdf,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
